deu_mean,deu_minus_native_mean,deu_q160,deu_q500,deu_q840,deu_sd,display_name,interpretation_limit,mean_shift_over_quadrature_sd,native_mean,native_q160,native_q500,native_q840,native_sd,parameter
0.021980020954662106,4.59042537784525e-05,0.021927323,0.021972856,0.0220347,4.953628242491131e-05,omega_b,descriptive posterior comparison only; not model evidence or superiority,0.8021868092973446,0.021934116700883653,0.021907334,0.02192558,0.021965164,2.8648401127727596e-05,omega_b
0.9815232201591104,-0.00025440994398240324,0.98086835,0.9815207,0.98217567,0.0005680687805706126,n_s,descriptive posterior comparison only; not model evidence or superiority,-0.33162240523940184,0.9817776301030928,0.98117982,0.98186963,0.98230608,0.000515600514952671,n_s
1.0250557243798117,0.00501343124284559,1.0242044,1.0250715,1.0259026,0.0008464612795648388,A_planck,descriptive posterior comparison only; not model evidence or superiority,5.863912474630909,1.0200422931369661,1.0200057,1.0200261,1.02007,0.00012027435537001794,A_planck
0.02949121724807528,,0.028849905,0.029503285,0.030128599,0.0005524725209021037,beta,DEU-only shape parameter; no native analogue,,,,,,,deu_damping_envelope_beta
1.0474182267750214,,1.0459375,1.0473475,1.048932,0.001318023057604206,p_vis,DEU-only shape parameter; no native analogue,,,,,,,deu_transfer_polamp_p_vis
